id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
162589,2023-09-17,to'qnashuv,Angor tumani,67.1465,37.467,quruq,kun ochiq,yo'lning burilish qismi,2,Chevrolet,Cobalt,oq,2023.0
162586,2023-09-17,to'qnashuv,Angor tumani,67.1479,37.4652,quruq,kun ochiq,boshqa holatlar,2,Kia,K5,qora,2023.0
162581,2023-09-17,to'qnashuv,Angor tumani,67.1512,37.4646,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2020.0
162577,2023-09-16,to'qnashuv,Angor tumani,67.1297,37.4905,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Matiz,oq,2012.0
162576,2023-09-10,to'qnashuv,Angor tumani,67.124,37.3937,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Labo,oq,2022.0
162575,2023-09-06,to'qnashuv,Angor tumani,67.1446,37.4417,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Captiva,qora,2018.0
162574,2023-09-04,piyodani urib yuborish,Angor tumani,67.132,37.4865,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia,oq,2019.0
162573,2023-09-04,to'qnashuv,Angor tumani,67.1738,37.4602,quruq,kun ochiq,yo'lning burilish qismi,3,Chevrolet,DAMAS VAN,oq,2021.0
162572,2023-09-03,piyodani urib yuborish,Angor tumani,67.1621,37.4302,quruq,kun ochiq,boshqa holatlar,2,ISUZU,GVR/GVD,oq,2013.0
162571,2023-09-14,to'qnashuv,Termiz shahri,67.3131,37.2418,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Matiz,oq,2010.0
162564,2023-10-01,piyodani urib yuborish,Zarbdor tumani,68.2637,40.1836,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,oq,2006.0
162558,2023-10-01,to'qnashuv,Yangiobod tumani,68.6179,40.0482,quruq,kun ochiq,yo'lning tog'ri qismi,3,IJ (ИЖ),Иж-2715,jigarrang,1987.0
162556,2023-08-28,to'qnashuv,Chortoq tumani,71.8121,41.0429,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Nexia 3,oq,2018.0
162554,2023-08-11,to'qnashuv,Pop tumani,71.1694,40.8537,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Captiva,oq,2008.0
162547,2023-09-04,to'qnashuv,Namangan shahri,71.6556,40.9872,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Nexia 2,oq,2009.0
162539,2023-08-04,to'siqqa urilish,Pop tumani,71.0596,40.8607,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2008.0
162536,2023-06-26,piyodani urib yuborish,Xazorasp tumani,61.121,41.3024,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2019.0
162535,2023-07-30,piyodani urib yuborish,Xiva shahri,60.3536,41.3809,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,jigarrang,2019.0
162533,2023-06-29,to'siqqa urilish,Urganch tumani,60.567,41.5241,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,qaymoq rang,2007.0
162532,2023-08-18,to'qnashuv,Uchqo'rg'on tumani,72.1019,41.123,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2022.0
162529,2023-07-27,piyodani urib yuborish,Yangibozor tumani,60.3456,41.753,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2008.0
162526,2023-08-18,to'qnashuv,Uchqo'rg'on tumani,72.0937,41.1198,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Cobalt,oq,2014.0
162522,2023-10-02,piyodani urib yuborish,Xonqa tumani,60.8165,41.4576,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
162519,2023-08-26,to'qnashuv,Uychi tumani,71.8478,41.0122,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Nexia 2,oq,2010.0
162518,2023-08-22,to'qnashuv,Namangan shahri,71.6491,41.0012,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Nexia 3,oq,2020.0
162516,2023-09-01,to'qnashuv,Pop tumani,71.1008,40.8638,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Lacetti,oq,2011.0
162495,2023-09-20,to'qnashuv,Jalaquduq tumani,72.5559,40.7078,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Labo,oq,2021.0
162494,2023-09-30,to'qnashuv,Sharof Rashidov tumani,67.9542,40.1379,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia,oq,2018.0
162491,2023-09-30,to'qnashuv,Bektemir tumani,69.3776,41.233,quruq,kun ochiq,yo'lning tog'ri qismi,4,Daewoo,Damas,oq,2020.0
162490,2023-09-30,to'qnashuv,Olmazor tumani,69.2129,41.3852,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Malibu,oq,2018.0
162489,2023-09-29,velosipedchini urib yuborish,Sharof Rashidov tumani,64.823,40.056,quruq,kun ochiq,tartibga solinmagan chorraha,2,Chevrolet,Labo,oq,2008.0
162486,2023-09-30,piyodani urib yuborish,Yashnobod tumani,69.3156,41.3153,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2015.0
162485,2023-09-29,to'qnashuv,G'allaorol tumani,67.1933,40.0776,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Lacetti,oq,2021.0
162478,2023-09-21,to'qnashuv,Parkent tumani,69.6793,41.2957,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Lacetti,qora,2019.0
162467,2023-08-16,to'qnashuv,Uchqo'rg'on tumani,72.0923,41.1147,quruq,kun ochiq,boshqa holatlar,2,Lada(VAZ),2106,qora,1989.0
162459,2023-09-29,piyodani urib yuborish,Mirobod tumani,69.319,41.2583,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2022.0
162458,2023-09-29,turgan TVga urilish,Yakkasaroy tumani,69.2459,41.266,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Epica,oq,2006.0
162457,2023-09-29,piyodani urib yuborish,Uchtepa tumani,69.1815,41.3021,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Malibu,qora,2023.0
162456,2023-09-29,piyodani urib yuborish,Olmazor tumani,69.2147,41.3664,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2015.0
162455,2023-09-29,piyodani urib yuborish,Sirg'ali tumani,69.2169,41.2312,quruq,kun ochiq,yo'lning tog'ri qismi,2,DONGFENG,Feng  NISSAN DIESELCKA55BTZ,oq,2020.0
162454,2023-09-29,to'qnashuv,Bektemir tumani,69.3545,41.218,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2013.0
162453,2023-09-29,piyodani urib yuborish,Yashnobod tumani,69.3433,41.2734,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2006.0
162452,2023-09-29,to'qnashuv,Sirg'ali tumani,69.2071,41.2326,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Lacetti,oq,2022.0
162451,2023-09-29,to'qnashuv,Chilonzor tumani,69.1606,41.2587,quruq,kun ochiq,yo'lning tog'ri qismi,5,Chevrolet,Lacetti,qora,2008.0
162450,2023-09-29,to'qnashuv,Uchtepa tumani,69.1688,41.2753,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,kulrang,2016.0
162449,2023-09-23,to'qnashuv,Yashnobod tumani,69.2726,41.3223,quruq,kun ochiq,yo'lning tog'ri qismi,3,BMW,4 Series,qora,2023.0
162448,2023-09-23,piyodani urib yuborish,Shayxontoxur tumani,69.1645,41.3396,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kulrang,2005.0
162445,2023-08-13,to'qnashuv,Chortoq tumani,71.8029,41.0727,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Cobalt,oq,2013.0
162442,2023-08-06,to'qnashuv,Chust tumani,71.2374,40.9983,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Lacetti,oq,2010.0
162439,2023-08-08,to'qnashuv,Uchqo'rg'on tumani,72.0875,41.1118,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Matiz,oq,2010.0
162430,2023-07-24,to'qnashuv,Uychi tumani,71.8561,41.0121,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Cobalt,oq,2013.0
162428,2023-08-08,to'qnashuv,To'raqo'rg'on tumani,71.5059,40.9815,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Damas,qaymoq rang,1999.0
162427,2023-08-11,to'qnashuv,Namangan shahri,71.6425,40.9582,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Spark,oq,2015.0
162426,2023-07-26,to'qnashuv,Gurlan tumani,60.3677,41.8463,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Damas,kulrang,2008.0
162425,2023-06-28,piyodani urib yuborish,Urganch tumani,60.5622,41.5802,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2004.0
162424,2023-07-24,to'qnashuv,Urganch tumani,60.5406,41.5853,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,kulrang,2013.0
162423,2023-06-21,to'qnashuv,Urganch shahri,60.6426,41.5713,quruq,kun ochiq,tartibga solingan chorraha,3,ISUZU,GVR/GVD,oq,2014.0
162422,2023-09-26,to'qnashuv,Qo'rg'ontepa tumani,72.7587,40.6984,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2021.0
162421,2023-09-23,piyodani urib yuborish,Yakkasaroy tumani,69.2608,41.2947,quruq,kun ochiq,tartibga solingan chorraha,3,Chevrolet,Malibu,oq,2020.0
162420,2023-09-23,piyodani urib yuborish,Yashnobod tumani,69.3243,41.2697,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2009.0
162419,2023-09-23,piyodani urib yuborish,Sirg'ali tumani,69.2167,41.2257,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,nam asfalt,2014.0
162418,2023-09-22,to'qnashuv,Uchtepa tumani,69.1799,41.3124,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2019.0
162417,2023-09-22,piyodani urib yuborish,Yangihayot tumani,69.2081,41.2213,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2012.0
162416,2023-09-22,piyodani urib yuborish,Olmazor tumani,69.2491,41.3417,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Tico,ko'k,2003.0
162415,2023-09-22,piyodani urib yuborish,Uchtepa tumani,69.1943,41.2869,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,qaymoq rang,2009.0
162414,2023-09-22,piyodani urib yuborish,Chilonzor tumani,69.1646,41.2356,quruq,kun ochiq,yo'lning tog'ri qismi,2,ZIL,MMZ4502,yashil,1990.0
162413,2023-09-21,piyodani urib yuborish,Mirzo ulug'bek tumani,69.2802,41.3804,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Lacetti,qora,2013.0
162412,2023-09-21,to'qnashuv,Yunusobod tumani,69.2802,41.3804,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Nexia 3,oq,2018.0
162411,2023-09-21,YTHning boshqa turlari,Yashnobod tumani,69.3858,41.2847,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2020.0
162410,2023-09-21,piyodani urib yuborish,Yunusobod tumani,69.2811,41.334,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2022.0
162409,2023-09-21,piyodani urib yuborish,Bektemir tumani,69.3175,41.2202,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2019.0
162408,2023-09-20,piyodani urib yuborish,Shayxontoxur tumani,69.2278,41.3242,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2020.0
162407,2023-09-20,piyodani urib yuborish,Yashnobod tumani,69.2959,41.298,quruq,kun ochiq,yo'lning tog'ri qismi,2,Mercedes-Benz,AMG GLE,oq,2019.0
162406,2023-09-20,piyodani urib yuborish,Olmazor tumani,69.2058,41.3583,quruq,kun ochiq,tartibga solingan chorraha,2,Daewoo,Nexia,oq,2015.0
162405,2023-09-20,piyodani urib yuborish,Shayxontoxur tumani,69.2386,41.311,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
162404,2023-09-20,piyodani urib yuborish,Mirobod tumani,69.3195,41.2395,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2012.0
162400,2023-07-16,ag'darilish,Pop tumani,71.1117,40.8683,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Matiz,oq,2010.0
162398,2023-08-11,to'qnashuv,Namangan shahri,71.6198,41.0222,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2019.0
162397,2023-07-30,to'qnashuv,Pop tumani,71.0857,40.8514,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Nexia,oq,2009.0
162396,2023-07-10,to'qnashuv,Oltiariq tumani,71.4549,40.3861,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Matiz,kulrang,2009.0
162389,2023-06-15,to'qnashuv,Beshariq tumani,70.5919,40.4356,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Matiz,oq,2012.0
162386,2023-08-05,to'qnashuv,Chortoq tumani,71.8101,41.0779,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Damas,qaymoq rang,2014.0
162385,2023-07-08,to'qnashuv,Pop tumani,71.0747,40.8785,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Spark,oq,2019.0
162378,2023-09-26,velosipedchini urib yuborish,Qo'rg'ontepa tumani,72.7583,40.7336,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Spark,oq,2014.0
162376,2023-09-27,piyodani urib yuborish,Sharof Rashidov tumani,67.8763,40.1222,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,nam asfalt,2020.0
162374,2023-09-24,to'qnashuv,Qo'rg'ontepa tumani,72.9834,40.7611,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2012.0
162373,2023-08-06,to'qnashuv,Namangan shahri,71.5828,41.0095,quruq,kun ochiq,boshqa holatlar,3,Chevrolet,Damas,oq,2013.0
162367,2023-09-27,velosipedchini urib yuborish,Sharof Rashidov tumani,67.9968,40.023,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Lacetti,oq,2013.0
162366,2023-08-13,to'qnashuv,Uychi tumani,71.852,41.0246,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Damas,oq,2008.0
162359,2023-07-09,ag'darilish,Farg'ona tumani,71.6855,40.2572,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2020.0
162358,2023-07-08,to'qnashuv,Beshariq tumani,70.5809,40.4292,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2011.0
162357,2023-07-08,piyodani urib yuborish,Farg'ona shahri,71.7881,40.3845,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,jigarrang,2020.0
162356,2023-09-27,piyodani urib yuborish,Toshloq tumani,71.8641,40.5091,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2010.0
162355,2023-07-08,velosipedchini urib yuborish,Oltiariq tumani,71.4914,40.3968,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,kulrang,2013.0
162354,2023-07-08,to'qnashuv,Rishton tumani,71.2793,40.3652,quruq,kun ochiq,tartibga solingan chorraha,2,Kia,K5,yashil,2022.0
162353,2023-06-07,to'qnashuv,Bog'dod tumani,71.3451,40.4391,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Nexia,oq,2004.0
162351,2023-09-22,piyodani urib yuborish,Parkent tumani,69.6801,41.295,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Nexia,oq,2009.0
162350,2023-09-19,to'qnashuv,Yashnobod tumani,69.148,41.2837,quruq,kun ochiq,yo'lning tog'ri qismi,8,Chevrolet,Nexia 3,oq,2018.0
162349,2023-09-19,piyodani urib yuborish,Uchtepa tumani,69.148,41.2837,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2009.0
162348,2023-09-19,piyodani urib yuborish,Yunusobod tumani,69.3322,41.3121,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
162347,2023-09-25,to'qnashuv,Parkent tumani,69.6896,41.286,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Cobalt,"moviy, havorang",2014.0
162345,2023-09-19,piyodani urib yuborish,Chilonzor tumani,69.1509,41.262,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Tracker,qora,2019.0
162344,2023-09-19,piyodani urib yuborish,Mirobod tumani,69.2716,41.2866,quruq,kun ochiq,yo'lning tog'ri qismi,2,Toyota,Land Cruiser,qora,2023.0
162343,2023-09-18,to'qnashuv,Yunusobod tumani,69.2696,41.3194,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,qora,2019.0
162342,2023-09-18,piyodani urib yuborish,Yangihayot tumani,69.1945,41.2104,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2010.0
162341,2023-07-18,piyodani urib yuborish,Yashnobod tumani,69.2923,41.3074,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
162340,2023-09-18,to'qnashuv,Yunusobod tumani,69.2889,41.3206,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2020.0
162339,2023-09-18,piyodani urib yuborish,Bektemir tumani,69.3341,41.2238,quruq,kun ochiq,yo'lning tog'ri qismi,2,GAZ,3221,oq,2013.0
162338,2023-09-17,piyodani urib yuborish,Chilonzor tumani,69.1904,41.2678,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,nam asfalt,2014.0
162336,2023-09-17,piyodani urib yuborish,Mirobod tumani,69.2707,41.3083,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,nam asfalt,2016.0
162335,2023-09-17,piyodani urib yuborish,Chilonzor tumani,69.1981,41.2779,quruq,kun ochiq,tartibga solingan chorraha,2,GAZ,3221,oq,2016.0
162334,2023-09-17,piyodani urib yuborish,Yunusobod tumani,69.296,41.3773,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Damas,oq,2022.0
162329,2023-09-17,piyodani urib yuborish,Parkent tumani,69.7208,41.2111,quruq,kun ochiq,yo'lning tog'ri qismi,1,Lada(VAZ),2106,oq,1985.0
162328,2023-09-26,velosipedchini urib yuborish,Zomin tumani,68.4875,40.1331,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
162327,2023-09-26,to'qnashuv,Sharof Rashidov tumani,67.7656,40.0505,quruq,kun ochiq,yo'lning tog'ri qismi,3,Lada(VAZ),Vesta,"moviy, havorang",2019.0
162326,2023-09-26,to'qnashuv,Zomin tumani,68.4469,39.7053,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),GRANTA 21912,oq,1996.0
162325,2023-09-16,piyodani urib yuborish,Yunusobod tumani,69.2929,41.3374,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
162324,2023-09-16,velosipedchini urib yuborish,Yunusobod tumani,69.2934,41.3658,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
162323,2023-09-16,piyodani urib yuborish,Yunusobod tumani,69.2773,41.3361,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kulrang,2006.0
162322,2023-09-16,to'qnashuv,Mirzo ulug'bek tumani,69.3248,41.3468,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Captiva,oq,2020.0
162321,2023-09-16,piyodani urib yuborish,Yunusobod tumani,69.2846,41.3349,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Tracker,oq,2023.0
162320,2023-09-15,to'qnashuv,Chilonzor tumani,69.2047,41.2746,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Nexia 3,oq,2019.0
162319,2023-09-15,to'siqqa urilish,Yangihayot tumani,69.2349,41.1921,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2021.0
162318,2023-09-15,piyodani urib yuborish,Bektemir tumani,69.3308,41.2381,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,oq,2009.0
162317,2023-09-15,to'qnashuv,Yashnobod tumani,69.3401,41.293,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2019.0
162316,2023-09-15,piyodani urib yuborish,Yashnobod tumani,69.3605,41.2821,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2017.0
162315,2023-09-25,velosipedchini urib yuborish,Forish tumani,67.1673,40.399,quruq,kun ochiq,yo'lning tog'ri qismi,2,GAZ,2410,qora,1987.0
162314,2023-09-19,to'qnashuv,Parkent tumani,69.6449,41.3054,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Spark,qora,2019.0
162313,2023-09-14,to'qnashuv,Yunusobod tumani,69.2932,41.3256,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,nam asfalt,2015.0
162312,2023-09-14,to'qnashuv,Yunusobod tumani,69.2259,41.3934,quruq,kun ochiq,tartibga solingan chorraha,2,Daewoo,Matiz,oq,2016.0
162311,2023-09-14,piyodani urib yuborish,Yangihayot tumani,69.1934,41.2086,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Tracker,qora,2021.0
162310,2023-09-14,piyodani urib yuborish,Shayxontoxur tumani,69.2654,41.3228,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2019.0
162309,2023-09-14,piyodani urib yuborish,Mirobod tumani,69.2765,41.3061,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2023.0
162308,2023-09-13,piyodani urib yuborish,Olmazor tumani,69.2198,41.3404,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,kulrang,2022.0
162307,2023-09-13,velosipedchini urib yuborish,Uchtepa tumani,69.1817,41.2905,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2018.0
162306,2023-09-13,to'qnashuv,Sirg'ali tumani,69.3162,41.2422,quruq,kun ochiq,yo'lning tog'ri qismi,3,ISUZU,Gigamax CYY51W3,oq,2020.0
162305,2023-09-13,to'qnashuv,Chilonzor tumani,69.1996,41.266,quruq,kun ochiq,yo'lning tog'ri qismi,3,Daewoo,Matiz,oq,2010.0
162304,2023-09-13,velosipedchini urib yuborish,Uchtepa tumani,69.1945,41.2809,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Lacetti,qora,2021.0
162303,2023-09-12,to'siqqa urilish,Sirg'ali tumani,69.273,41.2445,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Onix,oq,2023.0
162302,2023-09-12,piyodani urib yuborish,Yangihayot tumani,69.2089,41.2042,quruq,kun ochiq,tartibga solingan chorraha,2,Chevrolet,Epica,oq,2010.0
162300,2023-09-12,piyodani urib yuborish,Sirg'ali tumani,69.2185,41.2291,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Nexia,kulrang,2009.0
162299,2023-09-26,to'qnashuv,Chilonzor tumani,69.1958,41.2583,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2007.0
162298,2023-09-11,to'siqqa urilish,Yunusobod tumani,69.2805,41.3878,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kumush rang,2009.0
162297,2023-09-10,piyodani urib yuborish,Olmazor tumani,69.2223,41.3374,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2115,qaymoq rang,1989.0
162296,2023-09-10,piyodani urib yuborish,Sirg'ali tumani,69.2368,41.2152,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2020.0
162295,2023-09-11,piyodani urib yuborish,Yakkasaroy tumani,69.2419,41.2747,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2018.0
162292,2023-09-10,piyodani urib yuborish,Shayxontoxur tumani,69.2383,41.3289,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,kulrang,2010.0
162291,2023-09-10,piyodani urib yuborish,Mirzo ulug'bek tumani,69.4285,41.3332,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,nam asfalt,2015.0
162290,2023-09-10,piyodani urib yuborish,Mirobod tumani,69.2677,41.2996,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,oq,2023.0
162289,2023-09-09,piyodani urib yuborish,Chilonzor tumani,69.2256,41.2844,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
162288,2023-09-09,piyodani urib yuborish,Yangihayot tumani,69.2262,41.2005,quruq,kun ochiq,yo'lning tog'ri qismi,2,Daewoo,Matiz,oq,2010.0
162287,2023-09-09,to'qnashuv,Uchtepa tumani,69.1469,41.27,quruq,kun ochiq,yo'lning tog'ri qismi,3,MAN,TGX,ko'k,2017.0
162286,2023-09-09,piyodani urib yuborish,Mirzo ulug'bek tumani,69.3762,41.3398,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,kulrang,2014.0
162285,2023-09-25,to'qnashuv,G'allaorol tumani,67.5374,39.9508,quruq,kun ochiq,yo'lning tog'ri qismi,2,KAMAZ,5411,qizil,1987.0
162283,2023-09-20,to'qnashuv,Parkent tumani,69.6787,41.2941,quruq,kun ochiq,yo'lning burilish qismi,1,Chevrolet,Nexia 2,oq,2012.0
162282,2023-09-15,to'qnashuv,Parkent tumani,69.6192,41.3647,quruq,kun ochiq,yo'lning tog'ri qismi,1,Daewoo,Damas,qaymoq rang,2006.0
162281,2023-09-24,to'qnashuv,G'allaorol tumani,67.8245,40.113,quruq,kun ochiq,tartibga solingan chorraha,4,Chevrolet,Lacetti,oq,2022.0
162280,2023-09-24,to'qnashuv,G'allaorol tumani,67.5723,39.9662,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Cobalt,sariq,2014.0
162279,2023-09-23,velosipedchini urib yuborish,Sharof Rashidov tumani,67.7947,40.146,quruq,kun ochiq,yo'lning tog'ri qismi,2,GAZ,53,ko'k,1986.0
162278,2023-09-23,velosipedchini urib yuborish,Forish tumani,67.1761,40.4193,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,oq,2014.0
162277,2023-09-23,to'qnashuv,Paxtakor tumani,68.1538,40.3694,quruq,kun ochiq,yo'lning tog'ri qismi,4,Chevrolet,Lacetti,oq,2015.0
